pub_year,citation,no_sdg_listed,sdg1_no_poverty,sdg2_zero_hunger,sdg3_good_health_and_well_being,sdg4_quality_education,sdg5_gender_equality,sdg6_clean_water_and_sanitation,sdg7_affordable_and_clean_energy,sdg8_decent_work_and_economic_growth,sdg9_industry_innovation_and_infrastructure,sdg10_reduce_inequalities,sdg11_sustainable_cities_and_communities,sdg12_responsible_consumption_and_production,sdg13_climate_action,sdg14_life_below_water,sdg15_life_on_land,sdg16_peace_justice_and_strong_institutions,sdg17_partnerships_for_the_goals
2023,"Gokkaya, S., Liu, X., Pool, V. K., Xie, F., Zhang, J. (2023). Is There Investment Value In The Soft-Dollar Arrangement? Evidence From Mutual Funds. 2022-09-24. The Review Of Financial Studies, 36 (8), 3122-3162. Doi:10.1093/Rfs/Hhad010.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Wang, F., Zheng, L., Yan, X. (. (2023). Do Sophisticated Investors Follow Fundamental Analysis Strategies? Evidence From Hedge Funds And Mutual Funds. Review Of Accounting Studies.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Benguria, F., Ederington, W. (2023). Decomposing The Effect Of Trade On The Gender Wage Gap. Canadian Journal Of Economics / Revue Canadienne D'economique, 56 (3), 1082-1120. Doi:10.1111/Caje.12668.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Yang, Z. Y., Zhao, X., Cai, F. (2023). Are People Less Generous After A Family Member Gives To Charity? The Interaction Of Self-Construal And Relationship Type. Society For Consumer Psychology.",0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0
2023,"Zhao, X., Cai, F., Yang, Z. Y. (2023). Are People Less Generous After A Family Member Gives To Charity? The Interaction Of Self-Construal And Relationship Type. International Journal Of Research In Marketing, 40 (2), 398-416. Doi:10.1016/J.ijresmar.2022.11.003.",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2023,"Yang, Z. Y., Velasco, F., Jin, M. (2023). A Multi-Level Investigation Into The Differential Effects Of Cognitive And Affective Telemedicine Service Ratings On Patients� Wellbeing: The Role Of Physicians� Long-Term Orientation. Montreal, Canada.",0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2023,"Burke, Q., Shu, S., Lobo, G. (2023). Does Small Government Contracts Matter? Insight From Auditor Assessment Of Engagement Risk. Austin, Tx.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Yang, Z. Y., Fang, X., So, K. K. F., Shao, Y., Zhang, Z., Yu-Buck, G. F. (2023). Investigating Firms� Response Strategies And Response Time During A War Crisis. American Marketing Association.",0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2023,"Stone, G., Walton, S., Zhang, J. (2023). The Impact Of Online Tax Community Advice On Individual Taxpayer Decision Making. Advances In Accounting, 63, 100676. Doi:10.1016/J.adiac.2023.100676.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Chen, M., Goodwin, J. S., Bailey, J. E., Bowblis, J., Li, S., Xu, H. (2023). Longitudinal Associations Of Staff Shortages And Staff Levels With Health Outcomes In Nursing Homes. Journal Of The American Medical Directors Association, 24 (11), 1755-1760.E7. Doi:10.1016/J.jamda.2023.04.017.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Flynn, J. (2023). Do Sugar?Sweetened Beverage Taxes Improve Public Health For High School Aged Adolescents? Health Economics, 32 (1), 47-64. Doi:10.1002/Hec.4609.",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2023,"Pitre, T. J., Pinsker, R., Daigle, R. J., Zhang, J. (2023). #Twitter: Examining The Impact Of Earnings Format Choice And Rehashing Prior Positive Information On Market Prices. Journal Of Information Systems, 37 (2), 1-20. Doi:10.2308/Isys-2021-034.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Kunkel, M. C., Bowblis, J., Straker, J., Van Haitsma, K., Abbott, K. M. (2023). Impact Of Implementing The Preferences For Everyday Living Inventory On Nursing Home Survey Deficiencies. Journal Of The American Medical Directors Association, 24 (1), 113-118. Doi:10.1016/J.jamda.2022.10.021.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Kunkel, M. C., Bowblis, J., Straker, J. K., Van Haitsma, K., Abbott, K. M. (2023). Exploring The Relationship Between Extent Of Person-Centered Care Implementation And Staffing Levels In Ohio Nursing Homes. Journal Of Applied Gerontology, 42 (11), 2189-2197. Doi:10.1177/07334648231185274.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Kinghorn, J. (2023). Internationalizing The Curriculum. Aac&U Conference On Global Learning.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023,"Kinghorn, J. (2023). Making The Invisible Visable. Original Lilly Conference On College Teaching.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Li, J. (2023). Environmental Impact Of 2011 Germany's Nuclear Shutdown: A Synthetic Control Study. New Orleans/La, United States Of America.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Li, J. (2023). Environmental Impact Of 2011 Germany's Nuclear Shutdown: A Synthetic Control Study. Washington Dc, United States Of America.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Li, J., Zhou, Y., Liu, Y. (2023). Assessing Impact Of Wto Accession On China Economy: A Synthetic Control Approach. Cambridge University Press.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Wang, J., Dong, M., Yang, Z. Y., Li, Y. (2023). Passing The Torch: How Parental Privacy Concerns Affect Adolescent Self-Disclosure On Social Networking Sites. Mis Quarterly, 47 (4), 1585-1614. Doi:10.25300/Misq/2022/16761.",0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2023,"Ralston, P. M., Schwieterman, M., Bell, J., Ellram, L. (2023). The Building Blocks Of A Supply Chain Management Theory: Using Factor Market Rivalry For Supply Chain Theorizing. Journal Of Business Logistics, 44 (1), 141-159. Doi:10.1111/Jbl.12320.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Bowblis, J., Akosionu, O., Ng, W., Shippee, T. P. (2023). Identifying Nursing Homes With Diverse Racial And Ethnic Resident Compositions: The Importance Of Group Heterogeneity And Geographic Context. Medical Care Research And Review, 80 (2), 175-186. Doi:10.1177/10775587221134870.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Kennedy, K., Bowblis, J. (2023). Does Higher Worker Retention Buffer Against Consumer Complaints? Evidence From Ohio Nursing Homes. The Gerontologist, 63 (1), 96-107. Doi:10.1093/Geront/Gnac119.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Peterson, L. J., Bowblis, J. (2023). Assessment Of Consumer Complaint Investigation Scores, Recertification Survey Scores, And Overall Nursing Home Health Inspection Star Quality Rating. Jama Network Open, 6 (2), E2253952. Doi:10.1001/Jamanetworkopen.2022.53952.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Pylypiv Shippee, T., Parikh, R. R., Duan, Y., Bowblis, J., Woodhouse, M., Lewis, T. (2023). Measuring Nursing Home Quality Of Life: Validated Measures Are Poorly Correlated With Proxies From Mds And Quality Of Life Deficiency Citationsl. Journal Of The American Medical Directors Association, 24 (5), 718-722.E4. Doi:10.1016/J.jamda.2023.03.014.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Arnold, T., Earl, Jr., J., Nixon, T. (2023). Social Security Decisions: Should Recipients Opt For Early Payments? The Journal Of Wealth Management, 25 (4), 8-16.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Frank, M., Grenier, J., Pyzoha, J., Zielinski, N. B. (2023). Implications Of Enhanced Cybersecurity Risk Management Reporting And Independent Assurance. Current Issues In Auditing, 17 (1), P11-P18. Doi:10.2308/Ciia-2022-018.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Kraft, T., Yu, J. V., Zheng, Y. (2023). Supply Chain Transparency And Sustainability. Foundations And Trends In Technology, Information And Operations Management, 17 (2), 82-154. Doi:10.1561/0200000107.",0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1
2023,"Liu, X., Birru, J., Gokkaya, S., Stulz, R. (2023). Who Benefits From Analyst �Top Picks""?. 2023-08-07. Fajardo, Puerto Rico, United States Of America.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Heales, K. (2023). How Institutional Logistics Influence Growth: A Field Experiment With Tunisian Women Entrepreneurs. University Of Alberta Education And Research Archive.",0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2023,"Tate, W. L., Ellram, L., Saunders, L. (2023). The Limited Influence Of Voluntary Environmental Partnerships On Increasing The Saliency Of Freight Emissions In Corporate Sustainability Strategy. Transportation Journal, 62 (3), 269-310. Doi:10.5325/Transportationj.62.3.0269.",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2023,"Liu, Z., Kang, Y., Lin, S. W., Tuo, L. (2023). The Impact Of Accelerating 20-F Filing. Journal Of Accounting And Public Policy, 42 (3), 107050. Doi:10.1016/J.jaccpubpol.2022.107050.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2023,"Rysz, M. (2023). Reducing Encryption Complexity Of Maximum Key Assignments In Sensor Networks Using Span- Ning Tree. Phoenix/Az, United States Of America.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Yang, Z. Y., Jin, M., Freling, T., Janakiraman, N. (2023). A Meta-Analytic Investigation Into The Relative Effectiveness Of Human Versus Ai Recommendations. Association For Consumer Research.",0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2023,"Buechler, S., V. Ehrlich, M. (2023). Quantifying Land-Use Regulation And Its Determinants. Journal Of Economic Geography, 23 (5), 1059-1096. Doi:10.1093/Jeg/Lbad009.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Mourali, M., Yang, Z. Y. (2023). Misperception Of Multiple Risks In Medical Decision-Making. Journal Of Consumer Research, 50 (1), 25-47. Doi:10.1093/Jcr/Ucac040.",0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2023,"Blouri, Y., Buechler, S., Sch�Ni, O. (2023). The Geography Of Mortgage Interest Deductions. Journal Of Urban Economics, 138, 103604. Doi:10.1016/J.jue.2023.103604.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Surer, O. (2023). Performance Analysis Of Sequential Experimental Design For Calibration In Parallel Computing Environments. Phoenix, Az, United States Of America.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Surer, O. (2023). Sequential Bayesian Experimental Design For Calibration Of Expensive Expensive Physics Models. St. Louis, Mo, United States Of America.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Surer, O. (2023). Sequential Bayesian Experimental Design For Calibration Of Expensive Simulation Models. College Station, Tx, United States Of America.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Gokkaya, S., Liu, X., Stulz, R. M. (2023). Do Firms With Specialized M&A Staff Make Better Acquisitions? Journal Of Financial Economics, 147 (1), 75-105. Doi:10.1016/J.jfineco.2022.09.002.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Acton, R. (2023). Community College Program Choices In The Wake Of Local Job Losses. Ann Arbor, Mi, United States Of America.",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2023,"Puligadda, S. (2023). The Influence Of Sound Logo Instruments On Brand Personality Perceptions: An Investigation Of Brand Ruggedness And Sophistication. Journal Of Business Research, 156, 113531. Doi:10.1016/J.jbusres.2022.113531.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2023,"Yang, Z. Y., Zheng, W., Zheng, X., Peng, S. (2023). Status Threat And Inter-Generational Compensatory Consumption: The Impact Of Parents' Status Threat On Children-Improvement Products. Association For Consumer Research.",0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
2023,"Boulton, T. (2023). Mandatory Esg Disclosure, Information Asymmetry, And Litigation Risk: Evidence From Initial Public Offerings.",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0
2023,"Boulton, T. (2023). Property Rights And Access To Equity Capital In China. Global Finance Journal, 55.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023,"Boulton, T. (2023). The Economic Consequences Of Social Unrest: Evidence From Initial Public Offerings. International Monetary Fund.",0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
2023,"Brink, W. (2023). Special Tax Computation Methods, Tax Credits, And Payment Of Tax. Prentice Hall.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Kang, Y. (2023). Statistical Process Monitoring Approaches For Image Data. Wiley.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024,"Shrestha, P., Bhunia, S., Carvalho, A., Anderson, C., Lee, Y. (2024). A Case Study On Blockchainbased Anonymous Reviewer Incentive Token (Barit). � Ieee International Conference On Systems, Man, And Cybernetics Ieee (Smc).",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Gilal, F. G., Shaikh, A. R., Yang, Z. Y., Gilal, R. G., Gilal, N. G. (2024). Secondhand Consumption: A Systematic Literature Review And Future Research Agenda. International Journal Of Consumer Studies, 48 (3). Doi:10.1111/Ijcs.13059.",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024,"Briggs, E., Torres Rico, A., Kizer, T. R., Yang, Z. Y. (2024). How A Publicized Leader Transgression Can Affect Member Outcomes And Gift Purchasing Of Associated Symbolic Products. European Journal Of Marketing. Doi:10.1108/Ejm-06-2022-0417.",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2024,"Bagh, A., Ederington, W. (2024). Equity?Efficiency Tradeoffs In International Bargaining. Economic Inquiry, 62 (2), 782-804. Doi:10.1111/Ecin.13201.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2024,"Cheng, Z., Aitha, M., Thomas, C. A., Sturgill, A., Fairweather, M., Hu, A., Bethel, C. R., Rivera, D. D., Dranchak, P., Thomas, P. W., Li, H., Feng, Q., Tao, K., Song, M., Sun, N., Wang, S., Silwal, S. B., Page, R. C., Fast, W., Bonomo, R. A., Weese, M., Martinez, W., Inglese, J., ... Crowder, M. W. (2024). Machine Learning Models Identify Inhibitors Of New Delhi Metallo-?-Lactamase. Journal Of Chemical Information And Modeling, 64 (10), 3977-3991. Doi:10.1021/Acs.jcim.3c02015.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Acton, R., Nencka, P., Nietfeld, C., Sikhova, A., Weinberg, B. (2024). Inclusive Introductory Course Material To Broaden Participation In College Majors: A Randomized Curriculum Intervention. Baltimore, Md.",0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
2024,"Acton, R., Nencka, P., Nietfeld, C., Sikhova, A., Weinberg, B. (2024). Inclusive Introductory Course Material To Broaden Participation In College Majors: A Randomized Curriculum Intervention. Lewiston, Me, United States Of America.",0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
2024,"Cortez, V., Goncalves De Carvalho, A., Rabelo, R., Carvalho, A., Floris, A., Pilloni, V. (2024). On The Impact Of Flexibility On Demand-Side Management: Understanding The Need For Consumer-Oriented Demand Response Programs. International Journal Of Energy Research, 2024, 1-15. Doi:10.1155/2024/8831617.",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2024,"Hollingsworth, A., Karbownik, K., Thomasson, M., Wray, A. (2024). The Gift Of A Lifetime: The Hospital, Modern Medicine, And Mortality. American Economic Review, 114 (7), 2201-2238. Doi:10.1257/Aer.20230008.",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024,"Zhang, Z., Yao, A., Yang, Z. Y. (2024). Coach Versus Goldlion: The Effect Of Socially Versus Personally Oriented Motives On Consumer Preference For Foreign And Domestic Masstige Brands In Emerging Markets. Journal Of International Marketing, 32 (3), 101-115. Doi:10.1177/1069031x231197625.",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024,"Rysz, M., Semenov, A. (2024). A Key Distribution Technique For Wireless Sensor Networks Using Spanning Trees. Expert Systems With Applications, 257, 124997. Doi:10.1016/J.eswa.2024.124997.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Rysz, M., Semenov, A., Xu, G. (2024). A Two-Stage Stochastic Programming Approach For The Key Management Q-Composite Scheme. Springer.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Semenov, A., Rysz, M., Demeyer, G. (2024). Deep Learning Approach For Sar Image Retrieval For Reliable Positioning In Gps-Challenged Environments. Ieee Transactions On Geoscience And Remote Sensing, 62, 1-11. Doi:10.1109/Tgrs.2024.3376691.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Hu, Q., Megahed, F., Mehdizadeh, A., Vinel, A., Cai, M., Rigdon, S., Zhang, W. (2024). Shortest Path Problems With A Crash Risk Objective. Transportation Research Record, 2678 (6), 284-300. Doi:10.1177/03611981231195053.",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024,"Gempesaw, D., Boulatov, A., Zhdanov, A. (2024). Reg Sho And Mispricing: The Role Of Firm Characteristics. Amherst, Ny, United States Of America.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Gempesaw, D., Boulatov, A., Zhdanov, A. (2024). Reg Sho And Mispricing: The Role Of Firm Characteristics. Oxford, Oh, United States Of America.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Lee, Y., Jones-Farmer, A., Megahed, F., Xu, R. (2024). Investigating The Causal Relationships Among Information Quality Constructs In Generative Ai. Americas Conference On Information Systems (Amcis).",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Lee, Y., Jones-Farmer, A., Megahed, F., Xu, R. (2024). Iq-Gai: A Methodology To Assess The Information Quality In Generative Ai Outputs. Korea Society Of Management Information Systems Conference.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Bowblis, J., Menne, H. L., Nelson, M., Elliot, A. (2024). Staffing Patterns In Nursing Homes, Assisted Living Communities, And Memory Care Units: Variation Across Shifts. Journal Of The American Medical Directors Association, 25 (11), 105254. Doi:10.1016/J.jamda.2024.105254.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Boland, C. M., Hermanson, D. R., Higgs, J. L., Prewett, K. W., Pyzoha, J., Tegeler, A. C. (2024). Additional Comments Of The American Accounting Association Auditing Section Auditing Standards Committee On The Pcaob�S. Current Issues In Auditing, 1-7. Doi:10.2308/Ciia-2024-012.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Boland, C. M., Hermanson, D. R., Higgs, J. L., Prewett, K. W., Pyzoha, J., Tegeler, A. C. (2024). Comments Of The Auditing Standards Committee Of The Auditing Section Of The American Accounting Association On The Pcaob�S. Current Issues In Auditing, 18 (1), C11-C26. Doi:10.2308/Ciia-2023-016.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Goncalves De Carvalho, A., Zavolokina, L., Hein, A., Carvalho, A., Schwabe, G., Krcmar, H. (2024). Preface To The Special Issue On �Enterprise And Organizational Applications Of Distributed Ledger Technologies�. Electronic Markets, 34 (1). Doi:10.1007/S12525-023-00688-7.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Moul, C., Reffett, A., Chen, P.-C. (2024). Do Pcaob Inspections Change The Effect Of Litigation Risk On Audit Quality? The International Journal Of Accounting.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Vu, N., Duong, K., Huynh, T., Phan, A. (2024). From Russia With Love: International Risk-Sharing, Sanctions, And Firm Investments. Economics Letters. Doi:Https://Doi.org/10.1016/J.econlet.2024.112005.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Vu, N., Duong, K., Huynh, T., Phan, A. (2024). From Russia With Love: International Risk-Sharing, Sanctions, And Firm Investments. Queen Mary, University Of London, School Of Business And Management, Centre For Globalisation Research, United Kingdom.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024,"Lenz, A.-K., Arenius, P. (2024). Beyond The Paradigm Of Literacy � Developing A Research Agenda In Entrepreneurship. Journal Of Business Venturing Insights, 21, E00442. Doi:10.1016/J.jbvi.2023.E00442.",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,"Buechler, S., Niu, D., Thompson, A. K., Zheng, S. (2024). The Impact Of Human Capital And Housing Supply On Urban Growth. Urban Studies: An International Journal For Research In Urban Studies, 61 (2), 214-230. Doi:10.1177/00420980231182074.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Fisher, G., Rindfleisch, A. (2024). Innovation Via Making, Sharing, And Listening: Overcoming Barriers To Market Learning In Peer-To-Peer Platforms. 33rd Informs Marketing Science Conference.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024,"Fisher, G., Rindfleisch, A. (2024). Innovation Via Making, Sharing, And Listening: Overcoming Barriers To Market Learning In Peer-To-Peer Platforms. Sydney, Australia.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024,"Bunia, S., Goncalves De Carvalho, A., Campbell, O., Carvalho, A., Alluri, V. (2024). Scefsta: Smart Contract Enabled Fair, Secure, And Transparent Auction For Healthcare Transportation. 2024 Ieee International Systems Conference.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Carvalho, A., Goncalves De Carvalho, A., Anderson, C., Zavolokina, L. (2024). Designing Incentives For Attracting Peer Reviewers To Information System Conferences. Communications Of The Association For Information Systems, 54, 1011-1021. Doi:10.17705/1cais.05441.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Eaton, T., Schaber, B. (2024). Accountants Driving Sustainable Change: Where Are We Now And Where Are We Going? Strategic Finance.",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2024,"Masorgo, N., Dobrzykowski, D., Fugate, B. (2024). Last-Mile Delivery: A Process View, Framework, And Research Agenda. Journal Of Business Logistics, 45 (4), E12397. Doi:Https://Doi.org/10.1111/Jbl.12397.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Colosimo, B. M., Megahed, F., Farmer, L., Paynabar, K., Ranjan, C., Woodall, W. (2024). Statistical Process Monitoring From Industry 2.0 To Industry 4.0: Insights Into Research And Practice. Technometrics, 1�24. Doi:10.1080/00401706.2024.2327341.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024,"Dahlstrom, R., Flygansvaer, B. (2024). Trust In Circular Supply Chains: An Exploratory Study Of Consumer Governance. Nordic Researchers In Logistics, Stockholm, Sweden.",0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1
2024,"Dahlstrom, R., Flygansvaer, B. (2024). Trust In Circular Supply Chains; An Exploratory Study Of Consumer Governance. Stockholm, Sweden, Sweden.",0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1
2024,"Flygansv�R, B., Dahlstrom, R. (2024). Enhancing Circular Supply Chains Via Ecological Packaging: An Empirical Investigation Of An Extended Producer Responsibility Network. Journal Of Cleaner Production, 468, 142948. Doi:10.1016/J.jclepro.2024.142948.",0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1
2024,"Plouffe, C. R., Decarlo, T. E., Fergurson, J.  R., Kumar, B., Moreno, G., Schmitt, L., Sleep, S., Volpers, S., ... Wang, H. (2024). Salespeople And Teams As Stakeholder And Knowledge Managers: A Service-Ecosystem, Co-Creation, Crossing-Points Perspective On Key Outcomes. European Journal Of Marketing, 58 (3), 704-732. Doi:10.1108/Ejm-04-2023-0249.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,"Biggerstaff, L., Campbell, J. T., Goldie, B. (2024). Hitting The �Grass Ceiling�: Golfing Ceos, Exclusionary Schema, And Career Outcomes For Female Executives. Journal Of Management, 50 (5), 1502-1535. Doi:10.1177/01492063231161342.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Barr-Pulliam, D., Boland, C. M., Christensen, B. E., Hermanson, D. R., Keyser, J. D., Prewett, K. W., Pyzoha, J. (2024). Comments Of The Auditing Standards Committee Of The Auditing Section Of The American Accounting Association On The Pcaob�S Proposal On. Current Issues In Auditing, 1-17. Doi:10.2308/Ciia-2024-025.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Barr-Pulliam, D., Boland, C. M., Christensen, B. E., Hermanson, D. R., Keyser, J. D., Prewett, K. W., Pyzoha, J. (2024). Comments Of The Auditing Standards Committee Of The Auditing Section Of The American Accounting Association On The Pcaob�S Proposal On. Current Issues In Auditing, 1-3. Doi:10.2308/Ciia-2024-024.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Li, J., Renuart, B. (2024). Environmental Impact Of 2011 Germany's Nuclear Shutdown: A Synthetic Control Study. Applied Economics.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Acton, R., Cortes, K., Morales, C. (2024). Distance To Opportunity: Higher Education Deserts And College Enrollment Choices. National Bureau Of Economic Research.",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2024,"Acton, R., Cortes, K., Morales, C. (2024). Distance To Opportunity: Higher Education Deserts And College Enrollment Choices. Cambridge, Ma.",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2024,"Lee, Y., Anderson, C. (2024). Message Framing For Effective E-Waste Recycling. Americas Conference On Information Systems (Amcis).",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Berg, K., Curtis, C., Mark, N. (2024). Gdp And Temperature: Evidence On Cross-Country Response Heterogeneity. European Economic Review. Doi:Https://Doi.org/10.1016/J.euroecorev.2024.104833.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Heales, K., Barin-Cruz, L., Zietsma, C. (2024). Necessity Entrepreneurship: Getting Beyond The Binary. Research In The Sociology Of Organizations.",0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
2024,"Schwebke, J. M., Brink, W., Hansen, V. J., Kelliher, C. F. (2024). Pre-Populated Tax Returns: Individual Taxpayer Adoption And The Effect On Compliance. Behavioral Research In Accounting, 36 (1), 85-103. Doi:10.2308/Bria-2022-018.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Liu, Y., Zhao, C., Yang, Z. Y., Gao, Z. (2024). The Effect Of Abusive Supervision On Employee Job Performance: The Moderating Role Of Employment Contract Type. Journal Of Business Ethics. Doi:10.1007/S10551-023-05580-0.",0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2024,"Conger, M., Rawhouser, H., Sutter, C., Holzapfel, N., Newbert, S. (2024). Entrepreneurship Theory And Practice. Entrepreneurship: Theory And Practice.",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
